groupid,output
4015,0.978814
4016,0.0186562
4017,0.0124441
4019,0.127521
4020,0.378628
4021,0.97553
4023,0.388223
4025,0.00278989
4027,0.0069967
4028,1
4030,0.00337061
4031,0.0182527
4032,0.0123671
4033,0.0474543
4034,0.0526185
4036,1
4037,0.838681
4038,0.00187523
4039,0.00106187
4040,0.894897
4041,0.0253497
4043,0.0256479
4044,1
4046,0.00813074
4047,0.00144698
4048,0.0102827
4050,0
4052,0.0618211
4053,0.00840695
4054,0.000233598
4055,0.0370371
4056,0.00791333
4057,0.092274
4058,0.00376386
4059,0.00559788
4060,0.0290688
4061,0.0207727
4062,0.199062
4064,0.0277879
4065,0.0548062
4066,0.000444558
4067,0.00669042
4068,0.0257887
4069,0.0610226
4070,0.0166304
4072,0.5886
4074,0.000515087
4076,0.00722835
4080,0.0469378
4082,0.0221558
4083,0.11932
4084,0.0120602
4085,0.0329532
4086,0.025791
4087,0.0119961
4088,0.0178446
4089,0.0727628
4090,0.117722
4091,0.000393994
4092,0.00254851
4094,0.0009125
4096,0.0165966
4097,0.0153219
4098,0.00136861
4099,0.00576769
4100,0.015195
4101,0.0101093
4102,0.0331072
4103,0.170619
4106,0.136034
4107,0.160115
4108,0.0355959
4110,0.00514309
4111,0.978932
4112,1
4113,0.0604159
4114,0.036658
4115,0.00251256
4117,0.784179
4118,0.229931
4119,0.100436
4120,0.0304154
4121,0.0679574
4122,0.48523
4124,0.0797629
4125,0
4127,0.00337391
4128,0.0576403
4129,0.000932376
4130,0.00242234
4131,0.16228
4132,0.00305847
4135,0.0233933
4137,0.278407
4139,1
4140,0.920084
4141,0.878914
4142,0.00687743
4143,0.060534
4144,0.0295669
4146,0.30845
4149,0.661757
4150,0.00198964
4151,0.00116619
4152,0.0202684
4153,0.995455
4155,0.162815
4156,0.321198
4159,0.75492
4161,0.0109877
4162,0.808507
4163,0.454661
4164,0.00622699
4165,0.252488
4166,0.0414893
4167,0.918386
4168,1
4169,0.000298432
4170,0.00124078
4171,0.000222199
4172,0.0328864
4173,0.00380625
4174,0.011566
4175,0.00218216
4176,0.000932634
4177,0.00131052
4178,0.00754271
4179,0.000283068
4180,0.0095716
4181,0.0139096
4182,0.0126973
4184,0.0729694
4185,0.00210376
4186,0.00785145
4187,0.00703842
4188,0.0705962
4189,0.0121738
4190,0.113941
4191,1
4192,0.0187815
4193,0.0128252
4196,0.0680566
4199,0.0121722
4201,0.0104243
4202,0.0112789
4203,0.00811334
4204,0.010656
4205,0.00541837
4206,1
4207,0.47857
4208,0.825447
4210,0.00171615
4211,0.00120628
4212,0.00767474
4214,0.0144761
4215,0.00354735
4216,0.0330079
4217,0.0562348
4218,0.000291776
4219,1
4220,0.00252392
4221,0.0559373
4222,0.00999612
4224,0.00589752
4225,0.00551302
4226,0.0137965
4227,0.897026
4228,0.0215319
4229,0.993979
4230,0.232455
4231,0.526838
4232,1
4238,0.00678145
4240,1
4241,0.00115241
4242,0.0484097
4243,0.0207773
4245,0.0131058
4246,0
4247,0.000752399
4248,0.000186945
4249,0.00342951
4250,0.0448307
4251,0.00123198
4253,0.000639727
4254,0.0101633
4255,1
4256,0.517101
4259,0.99625
4260,0.999216
4261,0.0126743
4263,0.970773
4264,0.952928
4265,0.119937
4267,0.00546576
4269,1
4270,0.000944347
4271,0.0155428
4272,0.00307722
4273,0.0214648
4274,0.0793036
4275,0.00095299
4276,0.197855
4277,0.00395085
4278,0.0153737
4279,0.0193871
4280,0.0346715
4281,0.0015586
4282,0.000240885
4283,0.00512328
4284,0.786183
4285,0.00494805
4287,0.0851017
4288,0.741169
4290,0.00270888
4291,0.00198657
4292,0.823402
4293,0.0161374
4294,0.0246104
4295,0.249192
4296,0.0180393
4297,1
4299,1
4300,0.000619346
4302,0.076994
4303,0.12455
4305,0.0655704
4308,0.410091
4310,0.0437088
4311,0.0476115
4312,0.0440562
4313,0.0912651
4315,0.51744
4316,0.655949
4318,0.0185619
4319,0.0311578
4320,0.154186
4322,0.738875
4323,0.414104
4324,1
4326,0.0307323
4327,0.760982
4328,0.00908629
4330,0.0214589
4331,0.257787
4332,0.170028
4334,0.987292
4335,0.00670578
4336,0.00230257
4337,0.000676883
4338,0.00191545
4339,0.00174358
4340,0.0173861
4342,0.00207995
4343,0.00762365
4344,0.0115808
4345,0.00168026
4346,0.0469224
4347,0.0510738
4348,0.445317
4349,0.000123678
4350,0.00318988
4351,0.00679643
4352,0.000445536
4353,0.00146405
4354,0.00622142
4355,0.00146372
4356,0.00227308
4357,0.00380236
4358,0
4359,0.0265306
4360,0.00304312
4362,1
4363,0.0085269
4364,0.055834
4365,0.0192525
4366,0.00693103
4367,0.0106717
4368,0.00183274
4369,0.812418
4370,0.00978146
4371,0.377649
4372,0.130674
4373,0.0968602
4374,0.989385
4377,0.00732563
4378,0.00124716
4380,0.0572037
4381,0.0319682
4382,0.0191945
4384,0
4385,0.0165181
4387,0.00336371
4388,0.00112138
4389,0.00336272
4390,0.00399272
4391,0.856169
4392,0.00415326
4393,0.00501562
4394,0.146384
4396,0.0160014
4397,0.0220195
4398,0.00977298
4399,0.00895857
4400,0.0316566
4401,0.0122845
4402,0.0304803
4403,0.0041645
4404,0.0106979
4406,0.296325
4407,0.756952
4408,0.00755363
4409,0.0017557
4410,0.000554917
4411,0.0577144
4412,0.269494
4413,8.58929e-05
4414,0.000192118
4415,0.00154436
4416,0.547345
4417,0.000911461
4418,0.00187337
4419,0.00882049
4420,0.0128725
4421,0.00576549
4422,0.0091683
4423,0.00160942
4424,0.671622
4426,0.970768
4427,0.0125144
4428,0.00388336
4429,0.0253271
4430,0.00472246
4431,0.0690872
4433,0.00162743
4434,0.00467075
4435,0.000828091
4437,0.0167812
4438,0.0549616
4439,0.0229054
4440,0.0618112
4442,0.00980475
4443,0.00179494
4444,0.00363014
4445,0.0688318
4446,0.995132
4447,0.000277422
4448,0.0101349
4449,0.0034916
4450,0.0176891
4451,0.00132109
4452,0.995867
4454,0.0183194
4455,0.00654815
4456,0.0160451
4457,0.78862
4458,0.0475085
4459,0.0172557
4460,0.188101
4461,1
4462,0.000378929
4463,0.00198676
4464,0.0541133
4465,0.00311603
4466,0.232363
4467,0.00283483
4468,0.000809584
4469,0.00109753
4470,0.0166927
4471,0.00137036
4472,0.0160629
4473,0.0147366
4474,0.000518434
4475,0.158349
4476,0.002314
4477,0.0148627
4478,0.0101405
4479,0.0140072
4480,0.00810378
4481,0.00683601
4482,0.00875197
4483,0.0015409
4484,1
4485,0.0673991
4486,0.0180714
4487,0.0130084
4488,0.00119864
4489,0.00437881
4490,1
4491,0.03849
4493,1
4494,0.985354
4496,0.997021
4497,0.000701724
4498,0.00141163
4499,0.00045369
4500,0.00897576
4501,0.00656737
4502,0.00243349
4503,0
4505,0.000555026
4506,0.00370788
4507,0.00092138
4508,0.00126603
4509,0.00148859
4510,0.0112562
4511,0.0120325
4512,0.00708395
4514,0.0678679
4518,0.411812
4519,0.168395
4521,0.00131969
4522,1
4523,0.0465976
4524,0.00326249
4525,0.166383
4526,0.00219538
4527,0.000416957
4528,1
4529,0.0112647
4530,0.0028619
4531,0.135348
4532,1
4533,0.000998775
4534,0.00377033
4536,0.177454
4537,0.232549
4538,0.00446752
4539,0.00442658
4540,0.0139674
4541,0.00382755
4542,0.00625325
4543,0.00482397
4544,1
4545,0.880002
4546,0.0018689
4547,0.000306639
4548,0.00857974
4549,0.00107901
4550,0.00567747
4551,0.647733
4552,1
4553,1
4554,0.0233946
4555,0.00498515
4556,0.00295165
4558,0.00163531
4559,0.00988013
4560,0.0170906
4561,0.000358
4562,0.0127781
4563,0.0181623
4564,0.00703475
4565,0.0680918
4566,0.0723821
4567,0.0219243
4569,0.00280842
4570,0.0341083
4571,0.00267881
4572,0.0516518
4573,0.997938
4574,0.0449971
4576,0.164205
4577,0.283592
4578,0.00294773
4580,0.0127798
4581,0.045679
4582,0.0114174
4584,0.0239304
4585,0.00752704
4586,0.0182644
4587,0.00219743
4588,0.0101658
4589,0.0112792
4590,0.530937
4592,0.229125
4593,0.0545065
4594,0.00101072
4595,0.068336
4596,0.0359627
4597,0.0476495
4598,0.0680387
4600,0.133187
4601,0.0272093
4602,0.975455
4603,0.664114
4604,0.706824
4605,0.630871
4607,0.0387668
4608,0.00181441
4609,1
4611,0.0424397
4613,0.781954
4614,0.00319286
4615,0.000314296
4616,0.00318923
4617,0.0100396
4618,0.0127761
4619,0.116993
4620,1
4621,0
4622,0.00139182
4623,0.000721438
4624,0.00816166
4625,0.00199147
4627,0.0382325
4629,0.00444087
4630,0.00962039
4631,0.0296834
4632,0.000854998
4633,0.0186863
4634,0.0267784
4636,0.233944
4638,1
4639,0.0463517
4640,0.000929095
4641,0.000887067
4642,0.97641
4643,0.00324073
4644,0.000660874
4645,0.000576472
4646,0.00162682
4647,0.00206337
4648,0.00358769
4649,0.0357402
4650,0.183166
4651,0.0054226
4653,0.0488708
4654,0.947118
4655,0.110012
4656,0.00259715
4657,0.00312624
4658,0.432833
4659,0.0421424
4660,0.00333313
4661,0.0786892
4662,0.000668555
4663,0.00441472
4664,0.00155499
4665,0.0315733
4666,0
4667,0.0043741
4668,0.00157588
4669,0.0447533
4670,0.0321238
4671,0.0297611
4672,0.0403202
4673,0.0506253
4674,0.166872
4676,0.0514159
4679,0.00442685
4680,0.000570529
4681,0.122573
4682,0.984398
4683,0.0976833
4684,0.0414061
4685,0.393486
4686,0.908341
4688,0.172557
4689,0.000452806
4691,0.00251342
4692,0.0347192
4693,1
4694,0.016961
4695,1
4697,0.975661
4698,0.00771987
4699,0.00102595
4700,0.0174763
4701,0.00580631
4702,0.21718
4704,0.146872
4705,0.983866
4706,1
4708,0.0995381
4709,0.608979
4711,0.929345
4712,0.802596
4713,0.629217
4714,0.00515745
4715,5.45936e-05
4716,0.0322732
4717,0.0417505
4718,0.0264221
4719,0.31023
4720,1
4721,0.706798
4723,0.758132
4724,0.703242
4725,0.00173826
4726,0.0056552
4727,0.00262598
4728,0.0125289
4729,0.00592409
4730,0.514116
4732,0.0931837
4733,0.0211323
4734,0.00627669
4735,0.0166454
4736,0.0137974
4737,0.00739215
4738,0.555018
4739,0.0125635
4740,0.650447
4741,0.00059689
4742,0.00259448
4743,0.02374
4744,0.0284693
4746,0.0138077
4747,0.0058545
4748,0.0104397
4749,0.973871
4750,0.0587533
4752,0.216145
4753,0.271292
4754,0.00980312
4755,0.34241
4758,5.18182e-05
4759,0.000377193
4760,1
4761,0.000539469
4762,0.000730411
4764,0.0505587
4767,0.000990377
4770,0.953473
4773,0.00597111
4774,0.034773
4775,0.0143874
4776,0.0298117
4777,0.00168857
4779,0.00259803
4780,0.00353903
4781,0.149893
4784,0.0362382
4785,0.00174098
4787,0.00400724
4788,0.00650555
4789,0.0952646
4790,0.150017
4791,0.00568689
4792,0.897814
4793,0.00599392
4794,0.0512775
4795,0.994842
4796,0.988827
4797,0.164297
4800,0.50909
4801,0.97742
4802,0.227229
4804,0.881444
4805,0.991381
4806,0.967565
4807,0.067845
4809,1
4810,0.918495
4813,0.00592968
4814,0.00323461
4815,0.000980334
4816,0.453185
4818,0.0193663
4819,0.0769028
4820,0.203327
4821,0.987135
4822,0.000425697
4823,0.0017158
4824,0.00443227
4825,0.0167722
4826,0.0219394
4827,0.0473517
4829,0.0124172
4830,0.880075
4831,0.00415879
4832,0.00582311
4833,0.0102154
4834,0.0239884
4835,0.000391191
4836,0.066603
4837,0.00587654
4838,0.00275456
4839,0.0129329
4840,0.0346807
4841,0.07647
4842,0.0159053
4843,0.00370257
4844,0.000359961
4845,0.116739
4846,0.0096188
4847,0.0159153
4848,0.0477176
4849,0.0776885
4850,0.699275
4851,0.0210119
4852,0.995543
4853,0.391343
4854,0.00328536
4855,0.00365873
4856,0.00333389
4857,1
4858,0.0161006
4859,1
4860,0.0243256
4861,0.0272896
4862,0.042926
4863,0.00532168
4864,0.00463207
4865,0.0573424
4866,0.0166173
4867,0.00190872
4868,0.234806
4869,0.00946967
4870,0.0554259
4871,0.00176589
4872,0.00118849
4873,0.0275881
4874,0
4876,1
4877,0.00581979
4878,0.00335652
4879,0.0036876
4880,0.00207283
4881,0.673042
4884,0.000219267
4885,1
4886,0.000537369
4887,0.0253095
4889,0.0520235
4890,0.000122431
4891,0.00160135
4892,1
4893,0.00579388
4894,0.00167113
4895,0.654419
4897,0.000334761
4898,0.000660729
4899,0.110495
4900,0.0477098
4901,0.0168522
4902,0.378685
4903,0.236254
4904,0.977907
4905,1
4906,0.000788163
4907,0.000273839
4908,0.0229466
4909,0.995203
4910,0.105125
4911,0.0977395
4914,0.00247855
4916,0.00627981
4918,0.00878247
4919,0.564915
4921,0.696017
4922,0.0703668
4923,0.701376
4924,0.00327848
4925,0.0355629
4926,0.0276402
4927,0.0775101
4928,0.0506025
4929,0.146851
4931,0.00595636
4932,0.0160829
4933,0.012212
4934,0.00175417
4935,0.027522
4936,0.00192886
4937,0.0121116
4938,0.0193318
4939,0.00194889
4940,0.209111
4941,1
4943,0.998305
4944,0.169806
4945,0.0541553
4946,0.02874
4947,0.985453
4950,0.651238
4951,0.987338
4954,0.994709
4956,0.18134
4957,1
4958,0.889566
4959,0.00386573
4960,0.00380097
4961,0.0513842
4962,0.0969904
4963,0.0035247
4964,0.0156197
4965,0.00668274
4966,0.289806
4967,0.00991816
4968,0.00096115
4969,0.00558703
4970,0.021566
4971,0.0177405
4973,0.0156751
4974,0.160374
4975,0.0540276
4977,0.171469
4978,0.929773
4979,0.974698
4980,1
4982,0.994627
4983,0.0359004
4984,0.120348
4985,0.0707057
4986,0.0197285
4987,0.0256495
4988,0.0213769
4989,0.146424
4990,0.993743
4991,0.961753
4994,0.771934
4995,0.995066
5000,1
5001,0.389271
5002,0.990796
5003,0.75134
5004,0.826177
5005,0.000703852
5006,0.000404891
5007,0.00088051
5009,0.0164452
5010,0.0833741
5011,0.099209
5012,0.00691921
5013,0.250998
5014,1
5015,1
5016,0.0376355
5017,0.0092054
5018,0
5020,0.00159252
5021,0.000260355
5022,0.000595596
5023,0.0297078
5024,1
5025,0.995352
5026,0.011404
5028,0.00806199
5030,0.0327788
5031,0.995186
5032,1
5033,0.975213
5034,0.0473386
5035,0.423794
5036,0.053449
5039,0.00907194
5040,0.00233155
5041,0.00236035
5042,0.00726002
5043,0.0933463
5044,0.0207183
5045,0.00315372
5046,0.00415295
5048,0.00638875
5049,0.0470761
5050,0.00950543
5051,0.00209571
5052,0.0715812
5055,0.00450158
5056,0.00719484
5057,0.00394945
5059,0.0595923
5060,0.778601
5061,0.0302529
5062,0.853985
5063,0.172887
5064,0.45926
5065,0.906671
5066,0.0254887
5067,0.28023
5068,0.0270581
5069,0.00495972
5071,0.964255
5073,0.155852
5075,0.850846
5076,0.983305
5078,0.000699705
5079,0
5081,0.00231716
5082,0.00881613
5083,0.00770176
5084,0.0568901
5085,0.0393495
5086,0.0234014
5087,0.054771
5088,0.0438642
5089,0.0671486
5091,0.0944266
5095,0.86928
5096,0.976601
5097,0.982266
5098,0.995947
5099,0.833552
5100,0.976837
5101,0.0015557
5102,0.00141101
5103,0.00833292
5104,0.00644407
5106,0.0202903
5110,0.0509673
5112,1
5113,0.0447735
5114,0.00530534
5115,0.209704
5116,0.145448
5117,0.98928
5118,0.915917
5119,0.00256517
5120,0.00471485
5121,0.0255673
5122,0.820796
5123,0.0127662
5125,0.00361886
5126,0.0538279
5127,0.0925094
5131,0.00536046
5134,0.0277545
5135,0.0417582
5136,0.0318513
5137,0.0550415
5138,0.0227291
5140,1
5141,0.183106
5142,0.00304009
5143,0.00160318
5144,0.898401
5145,0.0389648
5147,0.000339593
5148,0.00313671
5149,5.31218e-05
5150,0.000114774
5151,0.000171969
5152,0.00990917
5153,0.00473572
5154,0.0330697
5155,0.0625106
5156,0.0874467
5157,0.00403952
5158,0.000785562
5159,0.00151076
5161,0.00792149
5162,0.00726226
5163,0.0411284
5164,0.0190812
5165,0.019608
5166,0.00811582
5167,0.350168
5168,0.0420374
5169,0.523512
5172,0.0899168
5173,0.000249368
5174,0.00140039
5175,1
5176,0.0102357
5177,0.0399176
5178,0.0352028
5179,0.00777498
5181,1
5182,0.00407238
5183,0
5184,0.00379735
5185,0.138795
5186,1
5187,0.0179914
5188,0.0310801
5189,0.163136
5190,0.0305458
5191,0.0611874
5192,0.11269
5193,1
5194,0.000237148
5195,0.00121716
5196,0.318269
5197,0.411966
5198,0.000471485
5199,0.00150805
5200,0
5201,0
5203,0.0570371
5204,0.0100388
5205,0.0131472
5206,0.0138863
5208,0.0120376
5209,0.894043
5210,0.0225971
5211,0.00249449
5212,0.0019192
5213,0.0110934
5215,0.0292596
5216,0.00312353
5217,0.00542834
5220,0.0140992
5221,0.0340618
5222,0.0141666
5223,0.602979
5224,0.00934115
5225,0.489615
5226,0.0977985
5227,0.240743
5228,0.00128876
5229,0.0173085
5230,0.825187
5231,0.0055322
5232,0.962063
5233,0.0593861
5234,0.997308
5235,0.000582146
5236,0.0073134
5237,0.0610599
5239,0.00399922
5240,0.0239048
5241,0.000947097
5242,0.00787365
5243,0.000423741
5244,0.016255
5245,0.0193175
5247,0.000637919
5249,0.70816
5250,0.0328403
5251,0.0813719
5252,0.0472954
5253,0.00243785
5254,0.131252
5255,0.00845053
5256,0.00889816
5257,0.0225599
5258,0.0127265
5259,0.0239699
5260,0.014739
5261,0.410789
5263,0.97805
5264,0.988879
5265,0.991893
5266,1
5267,0.990151
5268,0.978375
5269,0.00178355
5270,0.00223879
5271,0.0108049
5272,0.00076634
5273,0.00375901
5274,0.125307
5275,0.0231314
5276,0.00415231
5277,0.00290448
5278,0.00105376
5279,0.496431
5280,0.00321149
5281,0.0062631
5282,0.0137191
5283,0.106563
5284,0.998471
5285,0.79723
5289,0.992131
5291,0.052529
5292,0.00311489
5293,0.00186812
5294,0.125796
5295,0.138511
5296,0.018154
5297,0.0018424
5298,0.00633222
5299,0.00361387
5300,0.0015876
5301,0.00661896
5302,0.000971674
5303,0.00336758
5304,0.000348739
5305,0.00197286
5306,0.014932
5307,0.0634585
5308,0.00644982
5311,0.000343797
5313,0.00173413
5314,0.00585396
5315,0.36487
5316,1
5317,0.000347596
5318,0.00200116
5319,0.000322793
5320,0.0612845
5321,0.844434
5322,0.0864699
5324,0.816688
5325,0.00264859
5326,0.00496673
5328,0.0296995
5329,0.162262
5330,0.0057
5331,0.132664
5332,0.00191843
5334,0.000523532
5335,0.00177078
5336,0.00566828
5337,0.00369007
5339,0.0275409
5340,0.0313349
5341,0.00234174
5342,0.00265725
5343,1
5344,0.0314754
5345,0.0478
5346,0.999222
5347,0.0680175
5348,0.819941
5349,4.4776e-05
5350,0.00735613
5351,0.000122326
5352,0.00853536
5353,0.0282061
5356,0.293433
5357,0.00195461
5358,0.0208095
5359,0.0173022
5360,0.0055245
5361,0.00282604
5362,0.00642184
5363,0.0440139
5364,0.0133172
5367,1
5368,0.00628745
5369,0.00772098
5370,0.0997056
5371,0.053693
5372,0.0461009
5373,0.00889758
5376,1
5377,0.00199413
5378,0.0076495
5379,0.00769265
5380,0.0723767
5381,1
5384,0.000652418
5385,0
5386,0.523645
5387,0.0646463
5388,0.0113187
5389,0.00577541
5390,0.00769126
5391,0.0233518
5392,0.0141692
5393,0.0768363
5394,0.00229518
5395,0.000465732
5397,0.0734795
5398,0.0132319
5399,0.934192
5400,0.053906
5401,0.0716601
5403,0.403411
5404,0.522605
5405,0.771919
5406,0.00201592
5407,0.00250398
5408,0.00663756
5409,0.966509
5410,0.0238939
5411,0.0509909
5414,0.072695
5415,0.0132187
5417,0.0453986
5420,0.00263972
5421,0.00742999
5422,0.00650775
5423,0.00727518
5424,0.0320522
5425,0.045444
5426,0.00141952
5427,0.496244
5428,0.00220183
5429,0.0044706
5430,0.00701307
5431,0.109066
5432,0.136713
5433,0.779325
5434,0.00222301
5435,0.0301509
5436,0.0226128
5437,0.258702
5438,0.0774332
5439,0.0466044
5440,0.263934
5441,0.00456518
5442,0.0054946
5443,0.0824264
5444,0.0673248
5445,0.0428782
5446,0.0626454
5447,0.025745
5448,0.233128
5449,0.0022709
5451,0.00297447
5452,0.0101285
5453,0.0291119
5454,0.0301039
5455,0.0057249
5456,0.000917565
5457,0.0274436
5458,0.00342889
5459,0.0775384
5460,0.993311
5461,0.998255
5463,0.965609
5464,0.112321
5465,0.00597575
5466,0.957151
5467,0.00243144
5469,0.00282676
5471,0.807318
5472,0.00595019
5475,1
5476,0.0074404
5477,0.00438743
5478,0.00441211
5480,0.102119
5481,0
5482,0.100647
5483,0.00489587
5484,0.00408546
5485,0.0200565
5489,0.319792
5490,0.882045
5491,0.824202
5492,0.00170553
5493,0.00859653
5494,0.010979
5495,0.00310358
5496,0.00417116
5497,1
5498,0.00558528
5499,0.00177528
5500,0.000652784
5501,0.019814
5502,1
5503,0.0142442
5504,0.00250567
5505,0.00177176
5506,0.0010101
5507,0.00140039
5508,0.00637557
5509,0.56367
5510,0.00860885
5511,0.00664725
5512,0.0483291
5513,0.00812315
5514,0.00319546
5515,0.0254033
5516,0.992047
5517,0.000810714
5518,0.000556067
5519,0.00258786
5520,0.0128036
5521,0.000984671
5522,0.00331813
5523,0.00994886
5524,0.131474
5526,0.00288153
5527,0.0651364
5528,0.09165
5529,0.394052
5530,0.985697
5531,0.0394812
5532,0.907009
5533,0.00657054
5534,0.00313081
5535,0.25553
5536,0.0411385
5537,0.00154098
5538,0.000319251
5539,0.00476737
5540,0.0283096
5542,0.0280851
5543,0.0669969
5545,0.00078704
5547,0.00162089
5548,0.807868
5549,0.0329244
5553,0.00204975
5554,0.00591967
5555,0.0280008
5556,0.00408412
5560,0
5562,0.00242857
5563,0.171328
5564,0.00532146
5565,0.929086
5566,0.0047495
5567,0.0431995
5568,0.101669
5570,0.776996
5572,0.00315029
5573,0.00417216
5574,0.00586167
5575,0.777872
5576,0.00922214
5577,0.0358332
5578,0.0696438
5579,0.945668
5580,0.00503382
5581,0.00402351
5582,0.000478197
5584,0.00453488
5585,0.0097745
5586,0.01599
5587,0.0214189
5588,0.974012
5589,0.109288
5590,0.871336
5592,0.00218771
5593,0
5594,0.00102977
5595,0.000465998
5596,0.00350431
5597,0
5598,0.00390394
5599,0.00171976
5600,0.00279998
5601,0.0620382
5602,0.852295
5603,0.724647
5604,0.105368
5605,0.0866587
5606,1
5607,0.966167
5608,0.865289
5609,0.0662483
5610,0.00600728
5611,0.00122445
5613,0.0425005
5614,0.00467698
5616,0.01584
5617,1
5618,0.026873
5619,0.0469505
5620,0.146412
5621,0.235938
5622,0.966326
5624,0.001952
5627,0.0335801
5628,0.067614
5629,0.0135366
5630,0.0277518
5631,0.0725144
5632,0.00688911
5635,0.0984836
5636,0.954188
5637,0.19569
5638,0.254095
5639,0.853442
5641,0.977337
5642,0.926319
5643,0.438287
5644,0.797106
5645,1
5646,0.286264
5647,0.851628
5650,0.00117161
5651,0.0018947
5652,0.00285928
5653,0.00307578
5654,0.0214928
5656,0.0443078
5657,0.0454776
5659,0.0234828
5660,0.0105026
5661,0.0690408
5662,0.0513535
5663,0.025891
5664,0.0974456
5665,0.295307
5666,0.946171
5667,0.943648
5668,0.400462
5669,0.0745312
5671,1
5672,0.809552
5673,0.972905
5674,0.540469
5675,0.8179
5677,0.0106562
5678,0.0125095
5679,0.0160346
5680,0.00330334
5681,0.32257
5682,0.00159164
5686,0.0581181
5687,0.00843812
5689,0.0113146
5690,0.00982046
5693,0.617719
5694,0.325493
5695,0.9796
5696,0.987842
5697,0.00870085
5698,0.0317648
5699,0.0093587
5701,0.0115498
5704,0.13137
5705,0.0305014
5706,0.026899
5707,0.0104376
5708,0.320367
5709,0.00530653
5710,0.196374
5711,0.966181
5712,0.00841571
5713,0.00681457
5714,0.0119987
5716,0.00969571
5717,0.0321319
5718,0.0955482
5719,0.959943
5720,0.00483001
5721,0.00267258
5722,0.0170449
5723,0.865906
5725,0.0408208
5727,0.0795085
5728,0.0134482
5729,0.00142694
5730,0.00640881
5731,0.0078594
5732,0.0094524
5736,0.00847066
5737,0.0447
5738,0.00301138
5739,0.0207775
5740,1
5741,0.0162878
5742,0.0333232
5743,0.0286874
5744,1
5745,0.000517808
5746,0.000561113
5747,0.000597495
5748,0.0121572
5749,0.0482817
5750,0.274859
5751,0.287008
5752,0.000897315
5753,0.00188307
5754,0.000978766
5755,0.00599635
5756,1
5757,0.65206
5759,0.0119626
5760,0.959068
5761,0.0259195
5762,0.202012
5763,0.833223
5764,0.00656852
5765,0.00146302
5766,0.0319854
5767,0.00245022
5768,0.028522
5769,0.0112896
5770,0.124335
5771,0.000188177
5772,0.00142899
5773,0.000296038
5774,0.00795705
5775,0.0126726
5778,0.0125748
5779,0.994004
5780,0.00177832
5781,0.00368368
5782,0.0139615
5785,0.0470639
5786,0.0735428
5787,0.16822
5788,0.0222786
5789,0.000744757
5790,0.000941015
5791,0.0216021
5792,0.014627
5793,0.00175714
5794,0.00679874
5797,0.00195773
5798,1
5799,1
5801,0.00916547
5802,0.00352506
5803,1
5805,0.00579571
5806,1
5807,0.000127938
5808,0.0651627
5809,1
5811,0.000198153
5812,0.00921926
5813,0.906945
5814,0.973035
5815,0.0181486
5818,0.336109
5819,0.997308
5820,0.0636958
5821,0.0070634
5822,0.0044826
5824,0.00971104
5825,0.022008
5826,0.0528214
5827,0.00918706
5829,0.0500148
5830,0.037189
5832,0.0025322
5833,0.0237159
5834,0.0288781
5835,0.337454
5836,0.00264809
5838,0.0169786
5839,0.135005
5840,0.219934
5841,0.000216165
5842,0.0342497
5843,0.000849229
5844,0.00929172
5845,0.0529769
5846,0.00590001
5847,0.016487
5848,0.0184425
5849,0.112278
5851,0.99423
5852,0.978171
5853,0.989703
5854,0.107335
5855,0.78249
5856,0.967797
5858,0.969584
5859,1
5860,0.911193
5862,0.884887
5863,0.797469
5864,0.988777
5866,0.956846
5867,0.925221
5868,1
5869,1
5870,1
5871,0.874394
5872,0.777736
5873,1
5875,0.958713
5876,0.0311824
5877,0.0210032
5879,0.0431887
5883,0.0338387
5885,0.000107519
5886,0.00124689
5887,0.000336768
5888,0.00233189
5889,0.555335
5891,0.855679
5892,0.00101099
5893,0.000568163
5894,0.0161307
5895,0.657905
5896,0.180768
5897,0.0657769
5900,0.000847585
5902,0.00202729
5903,1
5904,0.00757772
5905,0.00990901
5906,0.00878897
5907,0.986504
5908,0.0211085
5909,0.000998872
5910,0.00670877
5911,0.00641743
5912,0.0193707
5913,0.0737438
5914,0.0506827
5916,0.659883
5917,0.778798
5918,0.803996
5919,0.0151652
5920,0.0151814
5921,0.968275
5922,0.0415691
5923,0.130609
5924,0.870132
5925,0.0025883
5926,0.00581136
5927,0.0241833
5928,0.0338261
5929,0.00965996
5931,0.0587335
5932,0
5933,0.000498917
5934,0.00592382
5935,0.00531252
5936,0.917039
5938,0.00411406
5940,0.00515889
5941,0.0354451
5942,0.0297981
5943,0.263035
5944,0.062465
5946,0.378917
5947,0.129073
5948,0.871577
5949,0.622916
5951,0.991714
5952,0.949717
5954,1
5955,0.962322
5957,0.00162772
5958,0.0179568
5959,0.717558
5960,0.000145391
5961,0.00463495
5962,0.00273791
5963,0.000283134
5966,1
5967,0.00188875
5968,0.00296215
5969,0.0106891
5970,0.0038471
5971,0.0252442
5972,0.698716
5973,0.944055
5974,0.0442228
5975,0.994695
5976,0.00646832
5977,0.393557
5978,1
5981,0.930331
5982,0.0699408
5983,0.997832
5984,0.954721
5985,0.980043
5986,0.7348
5987,0.32873
5988,1
5989,0.681887
5990,0.000117989
5991,0.0116136
5992,0.0121985
5994,1
5995,0.0398878
5996,0.000510516
5997,0
5998,0.087574
5999,0.169814
6000,0.0591309
6001,0.0115131
6002,0.0018056
6003,0.00296071
6004,0.883225
6005,0.0172622
6006,0.0126353
6008,0.940742
